SCTS2107	How Science Works
SCTS2108	Inform Tech, Politics & Media
SCTS2109	New Biotechnologies
SCTS2116	Tech Change & Economic Dev
SCTS2118	Environment Technology Politic
SCTS2119	Sc Tech&Everyday Life
SCTS2120	Sci in Pop Imagination Film
SCTS2121	Knowledge and Power
SCTS2122	Evol.,Innovation, Comm.&Future
SCTS2123	Science, Envir. & Performance
SCTS3001	Tech. Sustain. Dev.& 3rd World
SCTS3002	Women and Science
SCTS3004	Soc, Tech Hazard & Enviro Mngt
SCTS3011	Pol Econ of Energy & Sust Dev
SCTS3013	Social Construc'n of the Envir
SCTS3014	Reading Option in Sci&Tech St
SCTS3020	Social Construction of Enviro
SCTS3106	Sust Dev,Globalisatn & 3rd Wld
SCTS3107	Women and Science
SCTS3109	Soc, Tech Hazard & Enviro Mngt
SCTS3115	Politics of the Atmosphere
SCTS3116	Pol Econ of Energy & Sust Dev
SCTS3119	Reading Option in Sc. & Tech.
SCTS3120	Cultural Heritage Management
SCTS3126	Society & Environ. Process
SCTS3127	Communicating Science
SCTS3128	Energy and its Politics
SCTS3900	Technology & Everyday Life
SCTS4000	SCTS Honours (Research) F/T
SCTS4001	SCTS Honours (Coursework) F/T
SCTS4050	SCTS Honours (Research) P/T
SCTS4051	SCTS Honours (Coursework) P/T
SCTS4106	SCTS Honours (Research) F/T
SCTS4156	SCTS Honours (Research) P/T  B
SCTS4200	Comb Hons (Rsch) Env Stud F/T
SCTS4201	Comb Hons (Rsch) Env Stud P/T
SCTS4500	SCTS Comb. Hons (Research) F/T
SCTS4550	SCTS Comb. Hons (Research) P/T
SCTS4900	Thesis
SCTS4901	Coursework Program A
SCTS4902	Coursework Program B
SCTS4905	Thesis
SCTS5001	Literature Survey
SCTS5100	Foundations of Sci & Tech Stud
SCTS5102	Sci, Philosophy &Social Values
SCTS5103	Knowledge,Power &Public Policy
SCTS5104	Science in National Cultures
SCTS5106	Science, Politics & the Media
SCTS5107	Tech, Innovatn & Indust Policy
SCTS5108	Health &the State in Australia
SCTS5109	Analyz. Env&Tech Controversies
SCTS5110	Supervised Reading Program
SCTS5111	Phil of Sci & Soc of Knowledge
SCTS5112	Technology & Power in E. Asia
SCTS5114	Women in Sci: Myths &Realities
SCTS5200	Field Seminar
SCTS5300	Foundations of Sci & Tech Stud
SCTS5302	Sci., Philosophy & Soc. Values
SCTS5303	Knowledge,Power &Public Policy
SCTS5306	Science, Politics & the Media
SCTS5308	Health & State in Australia
SCTS5309	Analyz. Env&Tech Controversies
SCTS5310	Supervised Reading Program
SCTS5311	Phil of Sci & Soc of Knowledge
SCTS5312	Tech & Power in Asia Pacific
SCTS5314	Women in Sci: Myths &Realities
SCTS5315	Soc,Env Policy &Sustainability
SCTS5316	Enviro. & Tech. Controversies
SCTS5317	Environmental Management
SCTS5400	Field Seminar (Full-Time)
SCTS5401	Field Seminar (Part-Time)
SCTS7000	MA Thesis F/T
SCTS7050	MA Thesis P/T
SCTS8000	F/T MA (Hons) Thesis SCTS
SCTS8050	P/T MA (Hons) Thesis SCTS
SCTS8100	F/T M.Sc.Soc. (Hons) Thesis
SCTS8150	P/T M.Sc.Soc. (Hons) Thesis
SCTS8300	F/T M.Cog.Sc. (Hons) Thesis
SCTS8350	P/T M.Cog.Sc. (Hons) Thesis
SCTS9000	PhD Thesis Scts F/T
SCTS9050	PhD Thesis Scts P/T
SCTS9500	Combined PhD Thesis Full-Time
SCTS9550	Combined PhD Thesis Part-Time
SDES0215	Creative Thinking Case Studies
SDES0915	Creative Thinking Case Studies
SDES1001	Design Gateway 1
SDES1002	Design Gateway 2
SDES1101	Design Studio 1
SDES1102	Design Studio 3
SDES1103	Design & Human Functioning
SDES1104	Interactive Systems
SDES1105	Presentation Techniques
SDES1106	Design and Computers 1
SDES1107	Design Studio 2
SDES1108	Design Studio 4
SDES1109	Measured Drawing
SDES1110	Design and Computers 2
SDES1111	Integrated Design Computing 1
SDES1144	Textiles Workshop
SDES1154	Intro to the Jewellery Studio
SDES1155	Intro to the Ceramics Studio
SDES1211	Integrated Design Computing 2
SDES1303	Ceramics, Jewellery, Textiles
SDES1304	Intro:Ceramics/Jewellery/Text
SDES1316	Ceramics 1A
SDES1317	Jewellery 1A
SDES1318	Textiles 1A
SDES1319	Ceramics 1B
SDES1320	Jewellery 1B
SDES1321	Textiles 1B
SDES1601	Colour,Composition &Typography
SDES2101	Applied/Object Studio 1
SDES2102	Environments Studio 1
SDES2103	Graphics Media Studio 1
SDES2104	Ceramics Studio 1
SDES2105	Jewellery Studio 1
SDES2106	Textiles Studio 1
SDES2107	Design and Computers 3
SDES2108	Applied/Object Studio 2
SDES2109	Environments Studio 2
SDES2110	Graphics Media Studio 2
SDES2111	Ceramics Studio 2
SDES2112	Jewellery Studio 2
SDES2113	Textiles Studio 2
SDES2114	Design and Social Theory
SDES2115	Design and Computers 2B
SDES2116	Design Practice
SDES2140	Clay, Glaze, Firing Technology
SDES2141	Moulding and Casting in Clay
SDES2142	Draw,Photo,Print Tech on Clay
SDES2143	Low Impact Alt. Ceramic Proc.
SDES2149	Metal Forming Workshop
SDES2150	Jewel Wkshp:Proc for Multiple
SDES2151	Surface in Jewellery
SDES2152	Jewellery Wkshp in Colour
SDES2160	Ceramics 1 Elective
SDES2161	Ceramics 2 Elective
SDES2163	Contemporary Wearables
SDES2164	Jewellery & Small Scale Object
SDES2167	Textiles for Fashion
SDES2168	Commercial Textiles
SDES2169	Commercial Textiles: Interiors
SDES2170	Rendering and Illustration
SDES2171	Design Management Elective
SDES2173	Envisioning Identity
SDES2174	Costume Design
SDES2177	Design in Performance
SDES2178	Independent Study
SDES2179	Design in the Theatre
SDES2181	Jewellery  Elective 1
SDES2182	Jewellery Elective 2
SDES2184	Textiles: Woven Forms
SDES2185	Textiles: Fabric Manipulation
SDES2187	The Contemporary Vessel, I
SDES2188	Ceramics: Wheel Throwing
SDES2195	Arts of Aborig.Torres Strait
SDES2198	Adv.Typography & Public Design
SDES2199	Propaganda and Advertising
SDES2201	Intro Furniture & Lighting Des
SDES2203	Drawing for Design
SDES2213	Digital Textiles
SDES2214	Art and Fashion
SDES2325	Ceramics 2A
SDES2326	Jewellery 2A
SDES2327	Textiles 2A
SDES2328	Ceramics 2B
SDES2329	Jewellery 2B
SDES2335	Ceramics 3A
SDES2336	Jewellery 3A
SDES2337	Textiles 3A
SDES2338	Ceramics 3B
SDES2339	Jewellery 3B
SDES2345	Textiles 2B
SDES2355	Textiles 3B
SDES2400	Textile Design Narratives
SDES2401	Textile Pattern and Form
SDES2402	Textiles and the Everyday
SDES2403	Textiles and Memory
SDES2404	Ceramics: Method and Meaning
SDES2405	Space, Structure and Surface
SDES2406	Graphics: Visual Communication
SDES2407	Graphics: Experimental Type
SDES2408	Jewellery:Concepts & Materials
SDES2409	Hand fabrication to production
SDES2410	Object Design Dialogues
SDES2411	Object Typologies
SDES2412	Experimental Domestic Spaces
SDES2413	Experimental Public Spaces
SDES2414	Sustainable Design
SDES2415	Experimental Design
SDES2416	Dreams of Home
SDES2460	Textiles Studio Intro
SDES2463	Typography/Publication Design
SDES2464	Cultural Textiles: Field Trips
SDES2501	Design Craft 2A - Ceramics
SDES2502	Design Craft 2A - Jewellery
SDES2503	Design Craft 2A - Textiles
SDES2504	Design Craft 2B - Ceramics
SDES2505	Design Craft 2B - Jewellery
SDES2506	Design Craft 2B - Textiles
SDES3101	Applied Object Studio 3
SDES3102	Environments Studio 3
SDES3103	Graphics Media Studio 3
SDES3104	Ceramics Studio 3
SDES3105	Jewellery Studio 3
SDES3106	Textiles Studio 3
SDES3107	Design and Computers 4
SDES3108	Applied/Object Studio 4
SDES3109	Environments Studio 4
SDES3110	Graphics Media Studio 4
SDES3111	Ceramics Studio 4
SDES3112	Jewellery Studio 4
SDES3113	Textiles Studio 4
SDES3162	Ceramics Elective
SDES3165	Jewellery Multiples
SDES3166	Jewellery Design for Fashion
SDES3169	Textiles: New Technology
SDES3171	Motion Graphics Design
SDES3172	Intro to Interactive Design
SDES3174	Intro to Web Design
SDES3175	Fashion and Costume Design 2
SDES3176	Digital & Pre-press Design
SDES3177	3D CAD Object and Space
SDES3178	Independent Study 2
SDES3179	Introduction to Flash Design
SDES3181	Responsive Objects or Spaces
SDES3183	Jewellery 3
SDES3186	Textiles: Surface Design
SDES3189	Ceramics Elective 3
SDES3345	Ceramics 4A
SDES3346	Jewellery 4A
SDES3347	Textiles 4A
SDES3348	Ceramics 4B
SDES3349	Jewellery 4B
SDES3355	Ceramics 5A
SDES3356	Jewellery 5A
SDES3357	Textiles 5A
SDES3358	Ceramics 5B
SDES3359	Jewellery 5B
SDES3365	Textiles 4B
SDES3375	Textiles 5B
SDES3400	Textile Industry Forecasting
SDES3401	Smart textiles
SDES3402	Textiles and the Body
SDES3403	Experimental Art Textiles
SDES3404	Ceramics: Form and Context
SDES3405	Interactive Artefacts
SDES3406	Graphics: Visual Identity
SDES3407	Graphics: Data, Wayfinding
SDES3408	Jewellery: Building and Table
SDES3409	Jewellery: Bodyworks
SDES3410	Object Design and Industry
SDES3411	Furniture Des and Community
SDES3412	Visualising Virtual Spaces
SDES3413	Spatial Design & Documentation
SDES3414	Integrated Project
SDES3501	Design Craft 3A Ceramics
SDES3502	Design Craft 3A Jewellery
SDES3503	Design Craft 3A Textiles
SDES3504	Advanced Problems in Design
SDES3505	Design Craft 3B - Ceramics
SDES3506	Design Craft 3B - Jewellery
SDES3507	Design Craft 3B - Textiles
SDES3508	Profesional Experience Proj.
SDES3509	Advanced Project
SDES3510	Prof. Issues in Craft Practice
SDES3801	Special Project
SDES4101	Design Studio Project
SDES4102	Professional Experience
SDES4103	Design and Computers 4
SDES4104	Honours Project
SDES4205	Information Graphics
SDES4501	Project A (Honours)
SDES4502	Project B (Honours)
SDES4503	Research in Applied Arts
SDES4754	Porosity Studio
SDES5491	Professional Experience
SDES6700	Intro to Contemporary Ceramics
SDES6701	Ceramics: Surface and Form
SDES6702	Ceramics: Space and Form
SDES6710	Intro to Programmable Design
SDES6714	Intro 3D Computer Aided Design
SDES6720	Intro to Spatial Design
SDES6721	Spatial Design: Physical
SDES6722	Spatial Design: Cultural
SDES6730	Intro Furniture & Lighting Des
SDES6731	Domestic Furniture & Lighting
SDES6732	Furniture &Lighting Narratives
SDES6740	Introduction to Graphics Media
SDES6741	Contemporary Typography
SDES6742	Graphic Design for the Web
SDES6750	Introduction to Jewellery
SDES6751	Jewellery Wearables
SDES6752	Jewellery Objects
SDES6760	Textiles Introduction
SDES6761	Textiles: Wearables
SDES6762	Textiles: Interiors
SDES6770	Developing Design Cultures
SDES6771	Design Management: Identity
SDES6772	Design Practice
SDES6779	Permaculture Design
SDES6790	Nexus, Collaboration, Creation
SDES9201	Design Seminar 1
SDES9202	Design Seminar 2
SDES9203	Entrepreneurship & Creativity
SDES9204	Concepts and Communication
SDES9205	Design Research
SDES9206	Design Studio: Graphics/Media1
SDES9207	Design Studio: Graphics/Media2
SDES9208	Design Studio: Environments 1
SDES9209	Design Studio: Environments 2
SDES9210	Critical Approaches to Design
SDES9211	Design Contexts
SDES9212	Design Studio Project
SDES9213	Design Studio Project 1
SDES9214	Design Studio Project 2
SDES9216	Design Management & Practice 1
SDES9217	Design Management & Practice 2
SDES9218	Design Management Project
SDES9300	Domestic Futures
SDES9305	Design for Commercial Contexts
SDES9311	Interaction Design Foundation
SDES9312	Human-Centred Design Methods
SDES9315	Tangible Interfaces
SDES9316	Wearable Interactions
SDES9320	3D Visualisation
SDES9321	3D Digital Aesthetics
SDES9350	Cultural Contexts
SDES9352	Imperatives for Sustainability
SDES9464	Cultural Textiles: Field Trips
SDES9740	Design Studio: Ceramics 1
SDES9741	Design Studio: Ceramics 2
SDES9742	Design Studio: Jewellery 1
SDES9743	Design Studio: Jewellery 2
SDES9744	Design Studio: Textiles 1
SDES9745	Design Studio: Textiles 2
SDES9746	Textiles - Contemporary Studio
SDES9747	Furniture & Lighting Design
SDES9748	Jewellery Studio
SDES9750	Contemporary Typography
SDES9751	Propaganda in Graphic Design
SDES9752	Experimental Design
SDES9754	Porosity Studio
SDES9758	Special Project
SDES9760	Introduction to Graphics Media
SDES9761	Contemporary Typography
SDES9762	Graphic Design for the Web
SENG1010	Software Eng Workshop 1A
SENG1020	Software Eng Workshop 1B
SENG1031	Software Eng Workshop 1
SENG2010	Software Eng Workshop 2A
SENG2011	Program Reasoning Workshop
SENG2020	Software Eng Workshop 2B
SENG2021	Reqts & Design Workshop
SENG2991	Software Workplace Practice 1
SENG3010	Software Eng Workshop 3A
SENG3011	Software Eng Workshop 3
SENG3020	Software Eng Workshop 3B
SENG3991	Software Workplace Practice 2
SENG3992	Software Workplace Practice 3
SENG3993	Software Work Practice 2
SENG3994	Software Work Practice 3
SENG4903	Industrial Training
SENG4904	Industrial Training 1
SENG4906	Industrial Training 3
SENG4907	Industrial Training 4
SENG4910	Thesis Part A
SENG4911	Thesis Part B
SENG4920	Ethics and Management
SENG4921	Professional Issues and Ethics
SENG9338	Networks Project
SERV1001	Fundamentals of Tourism
SERV1100	Tour & Hosp Op. Studies
SERV2001	Destination  Marketing
SERV2002	Services Operations Management
SERV2003	Service Industry Project
SERV2004	Event Management and Marketing
SERV3001	Managing People for Serv Adv
SERV4001	Tourism Policy and Planning
SERV4002	Entrepreneurship in Services
SERV4003	Strategic Mgt in T & H
SERV9999	Tourism & Event Management
SESC1001	Safety, Health and Environment
SESC1560	Risk Management 1
SESC1580	Risk Management 1
SESC2001	Safety, Health and Environment
SESC2090	Safety, Health & Env Hazards
SESC2091	Safety, Health & Env Hazards
SESC2100	Workplace Hazards
SESC2451	Biomechanics for Sports Scien
SESC2500	Occupational Health & Safety
SESC2560	Risk Management 2
SESC2580	Risk Management 2
SESC2800	Fundamentals of Toxicology
SESC3020	OH&S Law 1
SESC3030	OH&S Law 2
SESC3031	SSHE Law
SESC3091	Safety, Health&Envir. Practice
SESC3100	Physical Hazards
SESC3101	Risk Assessment and Safety Eng
SESC3200	Hazard and Risk Assessment
SESC3310	Social Issues in Sci & Tech
SESC3451	Human Movement Measmnt Methods
SESC3541	Assessment of the Wrkplace Env
SESC3600	Introduction to Occ.Health
SESC3601	Safety,Health & Env.Mgmt.Sys.
SESC3611	Intro to Occupational Health
SESC3620	Occupational Disease &Injuries
SESC3801	Toxicology
SESC3810	Introduction to Toxicology
SESC4010	Project Research Methods
SESC4030	OH&S Law 2
SESC4100	Physical Hazards
SESC4140	Radiation Protection
SESC4211	Risk Management
SESC4310	Industrial Safety Management
SESC4400	Ergonomics 1
SESC4410	Ergonomics 2
SESC4820	Chemical Safety and Toxicology
SESC4850	Mgmt of Dangerous Materials
SESC4924	Research Project
SESC6001	Safety, Health and Environment
SESC6010	Descriptive Statistics
SESC6020	Inferential Statistics
SESC6021	Safety Health & Env Hazards
SESC6031	SSHE Law
SESC6110	Physical Principles of Safety
SESC6120	Physical Principles Safety 2
SESC6610	Work and Safety
SESC6800	Fundamentals of Toxicology
SESC8001	Safety, Health and Environment
SESC8021	SHE Hazards
SESC8031	SSHE Law
SESC8071	SHE Epidemiology
SESC8101	Intro to Fire & Explosion Phen
SESC8111	Fire & Explosion Modelling
SESC8121	Risk Assess for Major Hazards
SESC8131	Building & Transport Fire Mgt
SESC8141	Major Hazards, Fire Prev & Pro
SESC8151	Explosion Prevention & Protect
SESC8806	Data Analysis and Modelling
SESC8906	Independent Studies
SESC9001	Research Thesis Full Time
SESC9002	Research Thesis Part Time
SESC9010	Research Methods
SESC9020	OH&S Law 1
SESC9030	OH&S Law 2
SESC9060	Principles of SHE Auditing
SESC9091	Safety, Health & Env Practice
SESC9100	Physical Hazards
SESC9101	Occupational Health and Safety
SESC9111	Intro to Safety Engineering
SESC9121	Fire and Explosion
SESC9130	Noise Management
SESC9141	Radiation Protection
SESC9150	Electrical Safety
SESC9160	SHE in the Construction Indust
SESC9200	Hazard and Risk Assessment
SESC9201	Safety Risk Management
SESC9211	Risk Management
SESC9221	Major Hazards Management
SESC9231	Risk Based Decision Making
SESC9241	Intro to Injury Risk Mgt
SESC9261	Intro to Environ Risk Assess
SESC9271	Adv Topic in Env Risk Assess
SESC9281	Issues & Trends in Emerg Mgt
SESC9291	Risk Treatment
SESC9300	Effective Behaviour in Orgs
SESC9301	SHE Risks
SESC9310	Issues in Safety Management
SESC9320	Effective Management
SESC9330	Technology Management
SESC9340	OHS Management Systems
SESC9341	OHS Mgmt Systems Auditing
SESC9350	Safety, Health and Env Mgmt
SESC9361	Indust Safety Mngmnt Systems
SESC9400	Ergonomics 1
SESC9410	Ergonomics 2
SESC9411	Principles of Ergonomics
SESC9421	Applied Ergonomics
SESC9431	Physical Ergonomics
SESC9441	Ergonomics and New Technology
SESC9451	Experimental Biomechanics
SESC9460	Biomechanics of Impact Injury
SESC9471	Industrial Ergonomics
SESC9510	Occupational Hygiene Hazards
SESC9511	Occupational Hygiene
SESC9530	Personal Protective Equipment
SESC9541	Assessment of Workplace Env
SESC9550	Occupational Hygiene Controls
SESC9581	Industrial Pollution Control
SESC9600	Occupational Health
SESC9620	Occupational Diseases&Injuries
SESC9630	Occupational Medicine
SESC9631	Occupational Medicine
SESC9640	Occupational Epidemiology
SESC9651	Occupational Rehabilitation
SESC9711	Enviro. Planning & Assessment
SESC9721	Environment and Medicine
SESC9731	Environment and Law
SESC9741	Environmental Mngt Systems
SESC9751	Intro to Environmental Science
SESC9761	Environmental Auditing
SESC9810	Toxicology
SESC9820	Chemical Safety and Toxicology
SESC9850	Mgmt of Dangerous Materials
SESC9860	Applied Laboratory Safety
SESC9871	Environ & Toxicol Lab Science
SESC9900	Project Methods
SESC9903	Report (3 UOC)
SESC9905	Report
SESC9906	Report (6 UOC)
SESC9910	Report
SESC9912	Project
SESC9915	Special Report
SESC9918	Project (18 UOC)
SESC9924	Major Project (24 UOC)
SESC9930	Project
SESC9945	Project (45 Credit Points)
SLSP0203	Theory of Public Choice
SLSP0206	Special Program
SLSP0412	Social Science Internship
SLSP0506	Special Program in Dev Stud
SLSP0508	Special Program
SLSP0520	Special Program
SLSP1000	Social Science & Policy
SLSP1001	Research & Information Mngt
SLSP1002	Intro to Policy Analysis
SLSP2000	Political Economy & the State
SLSP2001	Applied Social Research 1
SLSP2002	Policy Analysis Case Studies
SLSP2101	Contemporary Soc & Econ Theory
SLSP2201	Knowledge and Policy
SLSP2301	Info Systems & Policy Analysis
SLSP2501	The Public Sector in Mod Econ
SLSP2601	Social Policy
SLSP2701	Theory & Practice of Develop't
SLSP2800	Researching the Media
SLSP2801	Social Research Methods
SLSP2810	Media, Knowledge & Public Pol.
SLSP2820	Crime & Punishment
SLSP2901	Human Inequality
SLSP3000	Social Theory and Policy
SLSP3001	Applied Social Research 2
SLSP3002	Social Science & Policy Proj.
SLSP3003	Internship Program
SLSP3004	Internship Program B
SLSP3005	Inquiry and Interpretation
SLSP3900	Advanced Policy Analysis
SLSP3910	Policy Studies Internship
SLSP3911	Inquiry and Interpretation
SLSP4000	Soc Sci & Policy Hons(Rsch)F/T
SLSP4008	SocSci & Pol Hons Psych Thesis
SLSP4009	Soc Sci&Pol Hons Psych(Proj)FT
SLSP4050	Soc Sci & Policy Hons(Rsch)P/T
SLSP4051	Social Science &Policy Honours
SLSP4052	Social Science &Policy Honours
SLSP4053	Social Science &Policy Honours
SLSP4054	Social Science &Policy Honours
SLSP4100	Policy Studies Hons (Rsch) F/T
SLSP4150	Policy Studies Hons (Rsch) P/T
SLSP4500	Comb. SLSP Hons (Research) F/T
SLSP4550	Comb. SLSP Hons (Research) P/T
SLSP4900	Thesis
SLSP4901	Coursework Program A
SLSP4902	Coursework Program B
SLSP4908	Thesis
SLSP4924	Thesis
SLSP5001	Policy Analysis
SLSP5002	Info. & Research for Policy
SLSP5003	Decision Making and Evaluation
SLSP5004	Policy and Organisations
SLSP5005	Policy Workshop
SLSP5006	Major Policy Exercise
SLSP5007	Course Review Program
SLSP5008	Major Policy Exercise
SLSP5009	Course Review Program
SLSP5010	Foundations of Social Policy
SLSP5011	The Practice of Social Policy
SLSP5012	Disability Stud: Theory & Prac
SLSP5013	Program Evaluation
SLSP5015	Internat. Development Policy
SLSP5016	Social Policy
SLSP5017	Policy and Advocacy
SLSP5030	Founds of Internat Dev Policy
SLSP5031	Pract of Internat Dev Policy
SLSP5040	Contemp Pub/Priv Sector Rships
SLSP5041	Public Policy Process
SLSP5042	Urban and Regional Policy
SLSP5050	Linkage Project
SLSP5090	Major Policy Exercise
SLSP5091	Major Policy Exercise
SLSP5092	Policy Project
SLSP5095	Organising Policy
SLSP5096	Organising Policy
SLSP5101	Literature Survey
SLSP5501	Theory of Program Evaluation
SLSP5502	Program Evaluation Practice
SLSP7000	MSocSc Thesis F/T
SLSP7001	Policy Analysis
SLSP7002	Housing Policy
SLSP7003	Housing Culture Studies
SLSP7004	Housing Development Studies
SLSP7006	Management & Policy in Orgs
SLSP7008	Housing Studies Project
SLSP7016	Thesis Proposal F/T
SLSP7020	Housing Asset Management
SLSP7021	Housing Develop't & the Market
SLSP7022	Housing Asset Management
SLSP7050	MSocSc Thesis P/T
SLSP7091	Housing Studies Project
SLSP7108	Thesis Proposal P/T
SLSP7112	Thesis Proposal P/T
SLSP7124	Thesis Proposal F/T
SLSP7150	MSocSc Thesis Proposal P/T
SLSP8000	Research Thesis SLSP F/T
SLSP8050	Research Thesis SLSP P/T
SLSP8301	Masters (Rsch) Full-Time
SLSP8302	Masters (Rsch) Part-Time
SLSP9000	PhD Thesis SLSP F/T
SLSP9050	PhD Thesis SLSP P/T
SLSP9500	Combined PhD Thesis Full-Time
SLSP9550	Combined PhD Thesis Part-Time
SLST0802	Practicum 2
SLST0805	Practicum 1 (Exercise Science)
SLST0806	Practicum 2 (Exercise Science)
SLST0807	Practicum 3 (Exercise Science)
SLST0808	Practicum 1 (Sports Coaching)
SLST0809	Practicum 2 (Sports Coaching)
SLST0810	Practicum 3 (Sports Coaching)
SLST1141	Communication Skills
SLST1142	Administration Studies 1
SLST1143	Socio-Psycholog Perspectives 1
SLST1144	Socio-Psycholog Perspectives 2
SLST1145	Functional Anatomy
SLST1146	Kinesiology
SLST1147	Exercise Physiology 1
SLST1148	Exercise Physiology 2
SLST1149	Motor Skill Learning
SLST1150	Exercise Prog & Prescription 1
SLST1151	Skill Acquistion
SLST2125	Administration Studies 2
SLST2126	Nutrition 1
SLST2127	Biomechanics
SLST2128	Exercise and Sports Injuries
SLST2129	Exercise Prog & Prescription 2
SLST2130	Exercise Prog & Prescription 3
SLST2131	Assessment and Data Analysis 1
SLST2132	Introduction to Coaching
SLST2133	Coaching Methodology
SLST2302	Communication 2
SLST2811	Administration Studies 1
SLST2814	Community Studies 2
SLST3177	Exercise Physiology 3
SLST3178	Exercise Prog & Prescription 4
SLST3179	Exercise Prog & Prescription 5
SLST3180	Assessment & Data Analysis 2A
SLST3181	Assessment and Data Analysis 3
SLST3182	Nutrition 2
SLST3183	Coaching the Elite Athlete
SLST3184	Sports Management
SLST3185	Assessment & Data Analysis 2B
SLST3186	Socio-Psycholog Perspectives 3
SLST3200	Human Anatomy & Physiology
SLST3211	Computers in Sports Science
SLST3222	Concepts in Bio-Science
SLST3234	Soc Issues in Sport & Exercise
SLST3245	Psychology of Sport & Exercise
SLST3256	Nutrition for Health (Ex Sci)
SLST3267	Statistics for Sports Science
SLST3278	Laboratory Fitness Assessment
SLST3289	Biomechanics-Theory & Practice
SLST3300	Administration Studies
SLST3305	Understanding Personal Health
SLST3312	Advanced Exercise Physiology
SLST3324	Adv. Lab Assessment Procedures
SLST3336	Exercise Programs for Special
SLST3348	Stress & Performance
SLST3351	Training the Elite Athlete
SLST3363	Current Issues in Sports & Rec
SLST3375	Assess. Prog. Des.& Implement.
SLST3387	Sport Skills Assessment
SLST3443	Nutrition in Sport & Exercise
SLST3465	Sport Psycho-Physiology
SLST3476	Corporate Health Management
SLST3487	Rsrch Proc & Design- Sport Sci
SLST3498	Thesis
SLST4111	Sociology of Community
SLST4122	Human Development
SLST4133	Social Psychology of Leisure
SLST4155	Administration & Mngt Studies
SLST4166	Applied Business Stud. in Rec.
SLST4217	Leisure in Society
SLST4228	Leisure in Australia
SLST4239	Recreation Leadership
SLST4240	Programming for Leisure
SLST4251	Rec/Sport Promotion & Market.
SLST4262	Computer Applications for Rec.
SLST5001	Research Thesis SLST F/T
SLST5002	Research Thesis SLST P/T
SLST5872	Racquet Sports
SLST6311	Communication Skills
SLST6322	Stud. in Specific Populations
SLST6333	Servicing Spec. Populations 1
SLST6344	Servicing Spec. Populations 2
SLST6355	Servicing Spec. Populations 3
SLST6366	Servicing Spec. Populations 4
SLST6411	Outdoor Recreation 1
SLST6422	Outdoor Recreation 2
SLST6453	Outdoor Recreation 3
SLST6464	Outdoor Rec. 4 (Expedition)
SLST6531	Sport for Recreation
SLST6532	Music for Recreation
SLST6543	Dance for Recreation
SLST6544	Art in Society
SLST7651	Prof. Ethics & Social Respons.
SLST7662	Prof Issues in Leisure Seminar
SLST7721	Practicum 1
SLST7742	Practicum 2
SLST7763	Practicum 3
SLST8500	Exercise Prog & Prescription 2
SLST8501	Introduction to Coaching
SLST8502	Exercise & Sport Injuries
SLST8503	Coaching Methodology
SLST8504	Exercise Physiology 2
SLST8505	Sports Management
SLST8510	Independent Study
SLST8511	Functional Anatomy
SLST8512	Kinesiology
SLST8514	Motor Skill Learning
SLST8515	Exercise Prog & Prescription 1
SLST8614	Recreation Leadership
SLST8615	Recreation Programming
SLST8618	Art/Craft for Recreation
SLST8620	Outdoor Recreation 2
SLST8621	Outdoor Recreation 3
SLST8623	Adaptive Recreation 1
SLST8624	Adaptive Recreation 2
SLST8625	Leisure for the Aged 1
SLST8626	Leisure for the Aged 2
SLST8851	Exercise and Sports Injuries
SLST8861	Motor Learning
SLST9000	Research Methods and Design
SLST9010	App of Rsrch to Sport & Ex Sci
SLST9100	Sports Administration: Theory
SLST9110	Current Issues in Sports Admin
SLST9200	Adv Topics - Exercise Physiol.
SLST9210	Sci. Principles of Human Perf.
SLST9220	Exercise Test. & Fitness Eval.
SLST9240	Anthropometry
SLST9250	Nutrition for Peak Performance
SLST9300	Motor Learning and Performance
SLST9310	Motor Control and Behaviour
SLST9350	Psychological Enhancement for
SLST9360	Applied Sports Psychology
SLST9400	Major Project
SLST9450	Thesis
SLST9501	Research Thesis SLST P/T
SLST9891	Recreation Studies 1
SLST9892	Recreation Studies 2
SLST9893	Servicing Spec. Populations 1
SLST9894	Servicing Spec. Populations 2
SLST9895	Servicing Spec. Populations 3
SLST9896	Computers in Sports Admin.
SLST9897	Independent Study
SLST9898	Computers in Exercise Science
SOCA0206	Special Program
SOCA0212	Special Program
SOCA0306	Special Program
SOCA0508	Special Program
SOCA0516	Special Research Program
SOCA0608	Special Program
SOCA1001	Cultural Identities
SOCA1002	Australian Society
SOCA1003	Modern Sociology: Key Ideas
SOCA1004	Relationships
SOCA1005	Aust. Media Soc. Perspectives
SOCA1006	Introduction to Globalisation
SOCA2101	Encountering Modernity
SOCA2102	Culture: Modernity
SOCA2103	Globalisation
SOCA2104	Technology, Work, Culture
SOCA2105	Sexualities
SOCA2106	Cities
SOCA2108	Social Anthropology
SOCA2109	Local Cultures,Global Cultures
SOCA2110	Anthropology Identity & Cinema
SOCA2112	Visual Anthropology
SOCA2201	Sociological Research
SOCA2202	Soc. Critique as Soc. Research
SOCA2203	Field Research in Sociology
SOCA2204	Anthropology Research Field/wk
SOCA2205	Society and Desire
SOCA2206	Embodiment
SOCA2207	Creativity and Knowledge
SOCA2208	Deviant Fieldwork
SOCA2209	Evaluation
SOCA2210	Anthropology of Human Rights
SOCA2211	Understanding the Self
SOCA2500	Media Technologies and Culture
SOCA3102	Post-Human Subjects
SOCA3103	Professions
